iter	Passed	Remaining
1197	108059	433141
1198	108139	433006
1199	108226	432907
1200	108321	432835
1201	108404	432714
1202	108512	432697
1203	108630	432719
1204	108745	432725
1205	108873	432785
1206	108964	432699
1207	109075	432690
1208	109199	432734
1209	109299	432682
1210	109402	432641
1211	109498	432571
1212	109597	432517
1213	109784	432808
1214	109898	432809
1215	109997	432753
1216	110103	432721
1217	110219	432733
1218	110350	432800
1219	110443	432721
1220	110542	432663
1221	110638	432594
1222	110740	432547
1223	110830	432454
1224	110921	432367
1225	111071	432506
1226	111192	432536
1227	111348	432698
1228	111536	432987
1229	111680	433101
1230	111798	433118
1231	111911	433112
1232	112020	433093
1233	112102	432964
1234	112200	432901
1235	112295	432828
1236	112372	432685
1237	112465	432601
1238	112560	432527
1239	112679	432544
1240	112778	432482
1241	112899	432509
1242	113008	432485
1243	113128	432507
1244	113231	432462
1245	113311	432330
1246	113412	432275
1247	113518	432243
1248	113619	432189
1249	113731	432181
1250	113837	432145
1251	113931	432065
1252	114008	431921
1253	114107	431860
1254	114214	431829
1255	114322	431805
1256	114433	431789
1257	114540	431758
1258	114635	431681
1259	114727	431594
1260	114821	431512
1261	114908	431406
1262	114994	431298
1263	115105	431282
1264	115186	431151
1265	115314	431201
1266	115425	431181
1267	115531	431147
1268	115638	431115
1269	115741	431067
1270	115827	430959
1271	115943	430958
1272	116043	430903
1273	116179	430975
1274	116284	430936
1275	116364	430803
1276	116470	430769
1277	116572	430717
1278	116679	430684
1279	116807	430727
1280	116903	430655
1281	116991	430552
1282	117086	430472
1283	117162	430326
1284	117250	430223
1285	117354	430179
1286	117448	430098
1287	117552	430052
1288	117659	430017
1289	117796	430094
1290	117881	429979
1291	117975	429898
1292	118067	429809
1293	118175	429777
1294	118264	429680
1295	118355	429586
1296	118449	429506
1297	118547	429438
1298	118612	429250
1299	118715	429203
1300	118836	429216
1301	118935	429155
1302	119039	429109
1303	119177	429186
1304	119281	429140
1305	119377	429063
1306	119463	428955
1307	119559	428879
1308	119656	428806
1309	119737	428677
1310	119827	428580
1311	119938	428560
1312	120062	428584
1313	120158	428510
1314	120251	428424
1315	120363	428405
1316	120489	428436
1317	120583	428355
1318	120682	428289
1319	120790	428257
1320	120900	428230
1321	120980	428100
1322	121063	427977
1323	121142	427841
1324	121257	427832
1325	121348	427740
1326	121432	427623
1327	121540	427588
1328	121652	427567
1329	121770	427571
1330	121896	427598
1331	121987	427505
1332	122100	427488
1333	122209	427458
1334	122309	427397
1335	122453	427487
1336	122524	427324
1337	122610	427212
1338	122704	427128
1339	122791	427021
1340	122883	426931
1341	122979	426854
1342	123079	426790
1343	123172	426704
1344	123278	426663
1345	123374	426584
1346	123451	426443
1347	123563	426420
1348	123673	426395
1349	123783	426365
1350	123870	426257
1351	123969	426190
1352	124070	426129
1353	124166	426054
1354	124272	426011
1355	124374	425953
1356	124473	425886
1357	124557	425771
1358	124704	425868
1359	124855	425978
1360	124983	426007
1361	125071	425904
1362	125167	425825
1363	125276	425793
1364	125384	425756
1365	125476	425665
1366	125580	425613
1367	125754	425801
1368	125894	425870
1369	126036	425948
1370	126144	425910
1371	126229	425793
1372	126326	425720
1373	126419	425632
1374	126529	425598
1375	126675	425689
1376	126824	425787
1377	126979	425905
1378	127123	425986
1379	127274	426093
1380	127397	426103
1381	127505	426063
1382	127606	426002
1383	127734	426026
1384	127849	426011
1385	127998	426108
1386	128101	426050
1387	128213	426022
1388	128316	425966
1389	128424	425924
1390	128522	425851
1391	128611	425748
1392	128729	425741
1393	128856	425762
1394	129019	425902
1395	129169	426000
1396	129278	425960
1397	129370	425867
1398	129503	425906
1399	129653	426003
1400	129806	426110
1401	129916	426073
1402	130026	426038
1403	130131	425986
1404	130229	425911
1405	130331	425847
1406	130418	425736
1407	130502	425617
1408	130585	425491
1409	130676	425392
1410	130767	425293
1411	130862	425209
1412	130951	425106
1413	131049	425030
1414	131167	425018
1415	131260	424928
1416	131364	424872
1417	131524	424995
1418	131636	424966
1419	131745	424924
1420	131881	424972
1421	132019	425025
1422	132140	425023
1423	132240	424952
1424	132354	424927
1425	132450	424844
1426	132573	424849
1427	132674	424780
1428	132769	424695
1429	132869	424623
1430	132962	424532
1431	133066	424475
1432	133144	424332
1433	133224	424201
1434	133336	424169
1435	133456	424159
1436	133555	424087
1437	133645	423986
1438	133756	423949
1439	133843	423838
1440	133945	423773
1441	134049	423715
1442	134156	423667
1443	134246	423564
1444	134342	423481
1445	134430	423371
1446	134525	423285
1447	134614	423179
1448	134718	423121
1449	134857	423173
1450	134964	423123
1451	135083	423114
1452	135175	423017
1453	135274	422943
1454	135367	422848
1455	135486	422836
1456	135588	422771
1457	135686	422695
1458	135788	422627
1459	135896	422581
1460	135995	422507
1461	136105	422466
1462	136204	422392
1463	136288	422271
1464	136397	422226
1465	136500	422163
1466	136617	422143
1467	136695	422004
1468	136769	421853
1469	136889	421844
1470	137002	421810
1471	137114	421775
1472	137233	421763
1473	137347	421732
1474	137449	421666
1475	137565	421642
1476	137697	421668
1477	137788	421568
1478	137882	421478
1479	137969	421365
1480	138054	421247
1481	138137	421122
1482	138235	421046
1483	138331	420959
1484	138440	420916
1485	138568	420927
1486	138696	420938
1487	138814	420922
1488	138913	420844
1489	139001	420734
1490	139125	420735
1491	139323	420958
1492	139439	420934
1493	139565	420937
1494	139718	421025
1495	139846	421035
1496	139945	420957
1497	140022	420816
1498	140095	420660
1499	140204	420613
1500	140295	420513
1501	140390	420423
1502	140469	420288
1503	140580	420246
1504	140688	420194
1505	140770	420067
1506	140852	419939
1507	140940	419831
1508	141030	419726
1509	141130	419652
1510	141230	419579
1511	141332	419509
1512	141443	419468
1513	141542	419392
1514	141641	419314
1515	141746	419255
1516	141836	419150
1517	141944	419101
1518	142062	419078
1519	142166	419017
1520	142278	418977
1521	142357	418841
1522	142459	418774
1523	142546	418658
1524	142633	418548
1525	142738	418486
1526	142839	418416
1527	142946	418360
1528	143034	418252
1529	143167	418273
1530	143253	418156
1531	143342	418052
1532	143434	417953
1533	143515	417824
1534	143610	417734
1535	143702	417635
1536	143787	417516
1537	143880	417422
1538	143954	417271
1539	144092	417306
1540	144231	417345
1541	144332	417271
1542	144442	417226
1543	144564	417214
1544	144660	417127
1545	144745	417009
1546	144855	416961
1547	144923	416795
1548	145029	416738
1549	145120	416635
1550	145226	416576
1551	145334	416524
1552	145421	416412
1553	145521	416336
1554	145610	416231
1555	145715	416169
1556	145818	416101
1557	145920	416032
1558	146018	415951
1559	146133	415918
1560	146235	415847
1561	146356	415831
1562	146456	415756
1563	146533	415614
1564	146630	415530
1565	146725	415440
1566	146822	415356
1567	146924	415285
1568	147028	415223
1569	147130	415150
1570	147228	415071
1571	147341	415029
1572	147445	414964
1573	147556	414919
1574	147664	414865
1575	147805	414907
1576	147950	414954
1577	148033	414831
1578	148128	414742
1579	148221	414644
1580	148316	414555
1581	148427	414509
1582	148517	414404
1583	148587	414244
1584	148670	414119
1585	148776	414059
