iter	Passed	Remaining
1487	158424	479957
1488	158512	479795
1489	158624	479706
1490	158729	479594
1491	158832	479477
1492	158939	479372
1493	159053	479291
1494	159160	479183
1495	159266	479077
1496	159386	479011
1497	159483	478876
1498	159578	478735
1499	159666	478572
1500	159742	478376
1501	159834	478227
1502	159920	478060
1503	160008	477897
1504	160102	477754
1505	160202	477627
1506	160289	477463
1507	160398	477365
1508	160499	477244
1509	160599	477118
1510	160699	476994
1511	160800	476870
1512	160905	476759
1513	160996	476610
1514	161106	476513
1515	161205	476385
1516	161306	476263
1517	161397	476113
1518	161484	475948
1519	161575	475797
1520	161669	475655
1521	161766	475519
1522	161857	475368
1523	161933	475175
1524	162041	475075
1525	162125	474903
1526	162207	474725
1527	162287	474542
1528	162387	474418
1529	162491	474304
1530	162577	474140
1531	162689	474049
1532	162829	474041
1533	162945	473966
1534	163042	473831
1535	163135	473688
1536	163239	473575
1537	163338	473449
1538	163438	473322
1539	163532	473182
1540	163632	473058
1541	163756	473004
1542	163856	472880
1543	163959	472765
1544	164072	472678
1545	164158	472514
1546	164261	472398
1547	164350	472243
1548	164475	472189
1549	164585	472095
1550	164678	471950
1551	164782	471839
1552	164921	471825
1553	165031	471731
1554	165126	471592
1555	165206	471413
1556	165287	471234
1557	165398	471142
1558	165507	471043
1559	165607	470918
1560	165730	470862
1561	165839	470763
1562	165943	470650
1563	166051	470549
1564	166157	470443
1565	166258	470322
1566	166348	470170
1567	166454	470064
1568	166546	469918
1569	166642	469782
1570	166731	469630
1571	166823	469481
1572	166920	469350
1573	167005	469186
1574	167101	469050
1575	167195	468911
1576	167274	468727
1577	167354	468549
1578	167444	468400
1579	167530	468236
1580	167610	468059
1581	167713	467944
1582	167796	467772
1583	167924	467729
1584	168028	467618
1585	168136	467518
1586	168254	467443
1587	168361	467340
1588	168494	467310
1589	168601	467205
1590	168708	467102
1591	168792	466937
1592	168914	466872
1593	169014	466751
1594	169133	466681
1595	169221	466525
1596	169325	466412
1597	169445	466347
1598	169570	466293
1599	169680	466197
1600	169776	466062
1601	169880	465951
1602	169973	465811
1603	170088	465728
1604	170240	465748
1605	170324	465582
1606	170417	465439
1607	170504	465281
1608	170598	465143
1609	170699	465022
1610	170787	464867
1611	170872	464704
1612	170979	464601
1613	171076	464472
1614	171186	464376
1615	171288	464258
1616	171394	464152
1617	171492	464026
1618	171633	464015
1619	171725	463869
1620	171810	463709
1621	171902	463564
1622	171995	463423
1623	172096	463302
1624	172181	463141
1625	172277	463007
1626	172367	462860
1627	172478	462766
1628	172559	462595
1629	172668	462497
1630	172768	462375
1631	172861	462235
1632	172937	462048
1633	173061	461992
1634	173184	461931
1635	173276	461788
1636	173367	461642
1637	173518	461656
1638	173604	461498
1639	173696	461355
1640	173794	461226
1641	173881	461070
1642	173975	460935
1643	174078	460819
1644	174183	460712
1645	174289	460608
1646	174380	460462
1647	174484	460351
1648	174582	460225
1649	174689	460120
1650	174788	459996
1651	174908	459929
1652	175012	459817
1653	175100	459666
1654	175181	459492
1655	175261	459319
1656	175354	459181
1657	175453	459056
1658	175545	458914
